sp_com,sp_sci,food_type,wax_visible,wax_amount,age,sex,lat,lon,imageID,date,timestart,timefinish,waxplacement,waxfinished,cameratrap,guided,time_from_harvesttoplaced,trial,timestart_UNIX,timefinish_UNIX,waxplacement_UNIX,waxfinished_UNIX,duration,timeafterplacement,timefromwaxfinish,waxduration,censored,final_animal,arrival,cameratrap_endtimeUNIX,trapduration,interval start,interval finish,trap_duration_days,offset,offset_days
Greater honeyguide,Indicator indicator,wax_brood,1,4,A,M,-12.18297,38.17318,IMAG0384,04-10-21,04-10-21 10:07,04-10-21 10:08,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633342072,1633342120,1633336620,1633426296,48,5453,84176,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18297,38.17318,IMAG1092,04-10-21,04-10-21 12:05,04-10-21 12:05,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633349111,1633349112,1633336620,1633426296,2,12492,77184,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Scaly-throated honeyguide,Indicator variegatus,not_eating ,1,4,A,U,-12.18297,38.17318,IMAG1216,04-10-21,04-10-21 12:23,04-10-21 12:23,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633350194,1633350195,1633336620,1633426296,1,13575,76102,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,not_eating ,1,4,A,M,-12.18297,38.17318,IMAG1244,04-10-21,04-10-21 12:26,04-10-21 12:26,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633350377,1633350378,1633336620,1633426296,1,13758,75919,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,4,A,M,-12.18297,38.17318,IMAG1308,04-10-21,04-10-21 12:40,04-10-21 12:40,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633351216,1633351233,1633336620,1633426296,17,14597,75064,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,1,4,A,U,-12.18297,38.17318,IMAG1523,04-10-21,04-10-21 13:20,04-10-21 13:20,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633353640,1633353641,1633336620,1633426296,2,17021,72655,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,not_eating ,1,4,A,M,-12.18297,38.17318,IMAG1543,04-10-21,04-10-21 13:23,04-10-21 13:23,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633353794,1633353795,1633336620,1633426296,2,17175,72501,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax_brood,1,4,A,M,-12.18297,38.17318,IMAG1544,04-10-21,04-10-21 13:23,04-10-21 13:24,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633353826,1633353871,1633336620,1633426296,45,17207,72426,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,1,4,A,U,-12.18297,38.17318,IMAG1635,04-10-21,04-10-21 13:44,04-10-21 13:44,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633355042,1633355043,1633336620,1633426296,2,18423,71253,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,1,4,A,U,-12.18297,38.17318,IMAG1663,04-10-21,04-10-21 13:52,04-10-21 13:52,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633355552,1633355553,1633336620,1633426296,2,18933,70743,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,not_eating ,1,4,A,M,-12.18297,38.17318,IMAG1672,04-10-21,04-10-21 13:59,04-10-21 13:59,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633355958,1633355960,1633336620,1633426296,3,19339,70336,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,wax,1,4,A,U,-12.18297,38.17318,IMAG1676,04-10-21,04-10-21 14:02,04-10-21 14:02,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633356122,1633356124,1633336620,1633426296,3,19503,70172,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,1,4,A,U,-12.18297,38.17318,IMAG1695,04-10-21,04-10-21 14:06,04-10-21 14:06,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633356379,1633356385,1633336620,1633426296,6,19760,69911,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,brood,1,4,A,M,-12.18297,38.17318,IMAG1710,04-10-21,04-10-21 14:15,04-10-21 14:15,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633356912,1633356926,1633336620,1633426296,14,20293,69371,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax_brood,1,4,A,M,-12.18297,38.17318,IMAG1760,04-10-21,04-10-21 14:51,04-10-21 14:52,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633359090,1633359146,1633336620,1633426296,56,22471,67150,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax_brood,1,4,A,M,-12.18297,38.17318,IMAG1792,04-10-21,04-10-21 16:30,04-10-21 16:32,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633365046,1633365144,1633336620,1633426296,98,28427,61153,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18297,38.17318,IMAG1804,04-10-21,04-10-21 16:46,04-10-21 16:46,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633365998,1633366014,1633336620,1633426296,16,29379,60282,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18297,38.17318,IMAG1808,04-10-21,04-10-21 16:52,04-10-21 16:53,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633366372,1633366390,1633336620,1633426296,18,29753,59906,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
African civet,Civettictis civetta,wax_brood,1,4,A,U,-12.18297,38.17318,IMAG1816,05-10-21,05-10-21 0:23,05-10-21 1:15,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633393404,1633396552,1633336620,1633426296,3148,56785,29745,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
African civet,Civettictis civetta,wax,1,2,A,U,-12.18297,38.17318,IMAG1892,05-10-21,05-10-21 1:53,05-10-21 1:55,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633398792,1633398935,1633336620,1633426296,143,62173,27362,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
African civet,Civettictis civetta,wax,1,2,A,U,-12.18297,38.17318,IMAG1908,05-10-21,05-10-21 4:10,05-10-21 4:12,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633407012,1633407175,1633336620,1633426296,163,70393,19121,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
African civet,Civettictis civetta,wax,1,1,A,U,-12.18297,38.17318,IMAG1928,05-10-21,05-10-21 4:23,05-10-21 4:31,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633407790,1633408302,1633336620,1633426296,513,71171,17994,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1940,05-10-21,05-10-21 5:24,05-10-21 5:24,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633411444,1633411461,1633336620,1633426296,17,74825,14836,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,1,1,A,U,-12.18297,38.17318,IMAG1940,05-10-21,05-10-21 5:24,05-10-21 5:24,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633411444,1633411459,1633336620,1633426296,15,74825,14837,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1944,05-10-21,05-10-21 5:29,05-10-21 5:30,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633411789,1633411806,1633336620,1633426296,18,75170,14490,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1956,05-10-21,05-10-21 5:46,05-10-21 5:46,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633412781,1633412799,1633336620,1633426296,18,76162,13497,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1960,05-10-21,05-10-21 6:15,05-10-21 6:16,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633414534,1633414609,1633336620,1633426296,75,77915,11687,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Striped bush squirrel,Paraxerus flavovittis,wax,1,1,A,U,-12.18297,38.17318,IMAG1968,05-10-21,05-10-21 6:18,05-10-21 6:20,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633414712,1633414801,1633336620,1633426296,89,78093,11496,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1980,05-10-21,05-10-21 6:27,05-10-21 6:27,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633415241,1633415258,1633336620,1633426296,17,78622,11039,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG1988,05-10-21,05-10-21 6:40,05-10-21 6:42,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633416013,1633416161,1633336620,1633426296,148,79394,10135,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Striped bush squirrel,Paraxerus flavovittis,wax,1,1,A,M,-12.18297,38.17318,IMAG2020,05-10-21,05-10-21 8:14,05-10-21 8:18,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633421677,1633421895,1633336620,1633426296,218,85058,4402,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,F,-12.18297,38.17318,IMAG2036,05-10-21,05-10-21 8:26,05-10-21 8:27,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633422405,1633422460,1633336620,1633426296,55,85786,3837,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Striped bush squirrel,Paraxerus flavovittis,not_eating ,1,1,A,U,-12.18297,38.17318,IMAG2084,05-10-21,05-10-21 9:22,05-10-21 9:22,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633425746,1633425763,1633336620,1633426296,18,89127,533,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Striped bush squirrel,Paraxerus flavovittis,not_eating ,1,1,A,U,-12.18297,38.17318,IMAG2092 ,05-10-21,05-10-21 9:25,05-10-21 9:26,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633425946,1633425963,1633336620,1633426296,18,89327,333,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Greater honeyguide,Indicator indicator,wax,1,1,A,M,-12.18297,38.17318,IMAG2104,05-10-21,05-10-21 9:27,05-10-21 9:31,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633426078,1633426296,1633336620,1633426296,218,89459,0,89677,1,indicator,A,1633506082,169462,1633336620,1633426296,1.96,89676,1.038
Lesser honeyguide,Indicator minor,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG2119,05-10-21,05-10-21 9:30,05-10-21 9:30,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633426205,1633426223,1633336620,1633426296,18,89586,73,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Lesser honeyguide,Indicator minor,eating_fooduncertain,0,0,A,U,-12.18297,38.17318,IMAG2132,05-10-21,05-10-21 9:32,05-10-21 9:32,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633426347,1633426363,1633336620,1633426296,16,89728,-67,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,eating_fooduncertain,0,0,A,M,-12.18297,38.17318,IMAG2180,05-10-21,05-10-21 9:57,05-10-21 10:00,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633427845,1633428042,1633336620,1633426296,198,91226,-1747,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,eating_fooduncertain,0,0,A,M,-12.18297,38.17318,IMAG2868,05-10-21,05-10-21 11:33,05-10-21 11:34,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633433598,1633433665,1633336620,1633426296,67,96979,-7370,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,eating_fooduncertain,0,0,A,M,-12.18297,38.17318,IMAG3832,05-10-21,05-10-21 14:31,05-10-21 14:32,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633444315,1633444359,1633336620,1633426296,44,107696,-18063,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,not_eating ,0,0,A,F,-12.18297,38.17318,IMAG3916,05-10-21,05-10-21 17:12,05-10-21 17:12,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633453937,1633453953,1633336620,1633426296,16,117318,-27658,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,J,U,-12.18297,38.17318,IMAG3920,05-10-21,05-10-21 17:52,05-10-21 17:57,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633456379,1633456649,1633336620,1633426296,270,119760,-30353,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3932,05-10-21,05-10-21 19:43,05-10-21 19:45,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633463028,1633463125,1633336620,1633426296,97,126409,-36829,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3940,05-10-21,05-10-21 21:48,05-10-21 21:54,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633470506,1633470862,1633336620,1633426296,357,133887,-44566,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3948,06-10-21,06-10-21 1:42,06-10-21 1:43,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633484578,1633484594,1633336620,1633426296,16,147959,-58299,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3952,06-10-21,06-10-21 2:01,06-10-21 2:01,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633485691,1633485693,1633336620,1633426296,2,149072,-59397,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
African civet,Civettictis civetta,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3956,06-10-21,06-10-21 2:33,06-10-21 2:33,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633487618,1633487625,1633336620,1633426296,8,150999,-61330,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Scaly-throated honeyguide,Indicator variegatus,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3960,06-10-21,06-10-21 5:26,06-10-21 5:27,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633497980,1633498037,1633336620,1633426296,57,161361,-71741,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,eating_fooduncertain,0,0,A,M,-12.18297,38.17318,IMAG3968,06-10-21,06-10-21 5:37,06-10-21 5:38,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633498674,1633498691,1633336620,1633426296,18,162055,-72396,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Scaly-throated honeyguide,Indicator variegatus,not_eating ,0,0,A,U,-12.18297,38.17318,IMAG3972,06-10-21,06-10-21 5:42,06-10-21 5:43,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633498973,1633498988,1633336620,1633426296,15,162354,-72692,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,not_eating ,0,0,A,M,-12.18297,38.17318,IMAG3980,06-10-21,06-10-21 6:09,06-10-21 6:09,04-10-21 8:37,05-10-21 9:31,Ltl Acorn,Y,0,26,1633500584,1633500587,1633336620,1633426296,4,163965,-74292,89677,1,indicator,C,1633506082,169462,1633426296,1633506082,1.96,79786,0.923
Greater honeyguide,Indicator indicator,not_eating ,1,4,A,F,-12.18689,38.17771,IMAG0056,04-10-21,04-10-21 10:07,04-10-21 10:07,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342035,1633342044,1633341720,1633601538,9,315,259495,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0062,04-10-21,04-10-21 10:08,04-10-21 10:08,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342081,1633342110,1633341720,1633601538,30,361,259428,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,not_eating ,1,4,A,U,-12.18689,38.17771,IMAG0067,04-10-21,04-10-21 10:08,04-10-21 10:08,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342124,1633342125,1633341720,1633601538,2,404,259413,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0082,04-10-21,04-10-21 10:12,04-10-21 10:12,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342348,1633342372,1633341720,1633601538,24,628,259167,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0084,04-10-21,04-10-21 10:12,04-10-21 10:13,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342372,1633342388,1633341720,1633601538,16,652,259151,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0097,04-10-21,04-10-21 10:18,04-10-21 10:19,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342726,1633342762,1633341720,1633601538,36,1006,258777,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0104,04-10-21,04-10-21 10:19,04-10-21 10:19,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342789,1633342793,1633341720,1633601538,5,1069,258745,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0111,04-10-21,04-10-21 10:21,04-10-21 10:21,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633342891,1633342898,1633341720,1633601538,8,1171,258640,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0120,04-10-21,04-10-21 10:27,04-10-21 10:27,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633343234,1633343247,1633341720,1633601538,13,1514,258291,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0126,04-10-21,04-10-21 10:28,04-10-21 10:28,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633343306,1633343317,1633341720,1633601538,11,1586,258221,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,not_eating ,1,4,A,F,-12.18689,38.17771,IMAG0145,04-10-21,04-10-21 10:41,04-10-21 10:42,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633344110,1633344124,1633341720,1633601538,15,2390,257414,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0151,04-10-21,04-10-21 10:42,04-10-21 10:43,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633344176,1633344180,1633341720,1633601538,5,2456,257358,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0228,04-10-21,04-10-21 12:38,04-10-21 12:38,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633351132,1633351135,1633341720,1633601538,4,9412,250403,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG2424,04-10-21,04-10-21 13:00,04-10-21 13:00,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633352419,1633352429,1633341720,1633601538,11,10699,249109,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Greater honeyguide,Indicator indicator,wax,1,4,A,F,-12.18689,38.17771,IMAG0247,04-10-21,04-10-21 13:01,04-10-21 13:02,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633352516,1633352522,1633341720,1633601538,7,10796,249016,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0252,04-10-21,04-10-21 13:10,04-10-21 13:10,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633353036,1633353051,1633341720,1633601538,15,11316,248488,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Striped bush squirrel,Paraxerus flavovittis,not_eating ,1,4,A,U,-12.18689,38.17771,IMAG0260,04-10-21,04-10-21 13:19,04-10-21 13:20,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633353595,1633353602,1633341720,1633601538,7,11875,247937,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0280,04-10-21,04-10-21 14:01,04-10-21 14:01,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633356072,1633356086,1633341720,1633601538,15,14352,245452,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0284,04-10-21,04-10-21 14:02,04-10-21 14:02,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633356160,1633356170,1633341720,1633601538,10,14440,245369,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0300,04-10-21,04-10-21 14:40,04-10-21 14:41,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633358449,1633358465,1633341720,1633601538,16,16729,243073,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0308,04-10-21,04-10-21 14:43,04-10-21 14:43,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633358610,1633358617,1633341720,1633601538,8,16890,242921,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
Scaly-throated honeyguide,Indicator variegatus,wax,1,4,A,U,-12.18689,38.17771,IMAG0312,04-10-21,04-10-21 15:17,04-10-21 15:19,04-10-21 10:02,07-10-21 10:12,Ltl Acorn,Y,0,27,1633360627,1633360748,1633341720,1633601538,121,18907,240790,259818,0,NA,A,1633606548,264828,1633341720,1633553179,3.07,211459,2.447
